2.1139e+010	-2.61627e+011	-21612.8	-8755.13	-1.57712e+021	1.18171e+022
8.06755e+009	-2.66922e+011	-21706.6	-7593.59	-9.2674e+020	1.14698e+022
-5.06063e+009	-2.71515e+011	-21740.7	-6468.28	-3.35857e+020	1.11121e+022
-1.82094e+010	-2.75427e+011	-21720.4	-5379.78	2.00336e+020	1.07485e+022
-3.13459e+010	-2.7868e+011	-21650.9	-4328.34	6.8643e+020	1.03826e+022
-4.44403e+010	-2.81298e+011	-21536.8	-3313.88	1.12676e+021	1.00175e+022
-5.74657e+010	-2.83302e+011	-21382.3	-2336.09	1.52538e+021	9.65534e+021
-7.03977e+010	-2.84715e+011	-21191.3	-1394.48	1.88605e+021	9.29808e+021
-8.32142e+010	-2.85559e+011	-20967.2	-488.417	2.21223e+021	8.94711e+021
-9.58952e+010	-2.85854e+011	-20713.4	382.85	2.50713e+021	8.60348e+021
-1.08423e+011	-2.85622e+011	-20432.5	1220.14	2.77365e+021	8.26797e+021
-1.2078e+011	-2.84885e+011	-20127.2	2024.33	3.01446e+021	7.94112e+021
-1.32953e+011	-2.8366e+011	-19799.9	2796.33	3.23198e+021	7.62327e+021
-1.44928e+011	-2.81969e+011	-19452.7	3537.08	3.42841e+021	7.31463e+021
-1.56693e+011	-2.7983e+011	-19087.6	4247.51	3.60575e+021	7.01526e+021
-1.68237e+011	-2.77261e+011	-18706.2	4928.56	3.7658e+021	6.72514e+021
-1.79551e+011	-2.7428e+011	-18310.2	5581.15	3.9102e+021	6.44415e+021
-1.90625e+011	-2.70905e+011	-17901	6206.2	4.04044e+021	6.17214e+021
-2.01451e+011	-2.67151e+011	-17480	6804.59	4.15785e+021	5.90889e+021
-2.12023e+011	-2.63036e+011	-17048.2	7377.18	4.26364e+021	5.65416e+021
-2.22334e+011	-2.58574e+011	-16606.8	7924.81	4.35891e+021	5.40766e+021
-2.32378e+011	-2.53781e+011	-16156.7	8448.28	4.44464e+021	5.16911e+021
-2.42149e+011	-2.48672e+011	-15698.8	8948.37	4.52173e+021	4.9382e+021
-2.51644e+011	-2.4326e+011	-15233.8	9425.82	4.59097e+021	4.71463e+021
-2.60857e+011	-2.37559e+011	-14762.6	9881.34	4.65311e+021	4.49808e+021
-2.69786e+011	-2.31583e+011	-14285.8	10315.6	4.7088e+021	4.28823e+021
-2.78426e+011	-2.25344e+011	-13803.9	10729.3	4.75864e+021	4.08479e+021
-2.86774e+011	-2.18855e+011	-13317.4	11122.9	4.80315e+021	3.88743e+021
-2.94829e+011	-2.12127e+011	-12827	11497.2	4.84284e+021	3.69586e+021
-3.02587e+011	-2.05174e+011	-12333	11852.7	4.87814e+021	3.50979e+021
-3.10046e+011	-1.98005e+011	-11835.8	12189.8	4.90945e+021	3.32893e+021
-3.17204e+011	-1.90633e+011	-11335.9	12509.1	4.93712e+021	3.15301e+021
-3.2406e+011	-1.83068e+011	-10833.4	12811	4.96149e+021	2.98175e+021
-3.30612e+011	-1.75319e+011	-10328.8	13096.1	4.98284e+021	2.8149e+021
-3.36859e+011	-1.67399e+011	-9822.31	13364.7	5.00145e+021	2.65221e+021
-3.42799e+011	-1.59316e+011	-9314.19	13617.2	5.01754e+021	2.49342e+021
-3.48432e+011	-1.5108e+011	-8804.67	13854	5.03135e+021	2.33832e+021
-3.53757e+011	-1.42701e+011	-8293.96	14075.4	5.04306e+021	2.18667e+021
-3.58774e+011	-1.34189e+011	-7782.26	14281.8	5.05284e+021	2.03825e+021
-3.6348e+011	-1.25551e+011	-7269.75	14473.5	5.06086e+021	1.89286e+021
-3.67877e+011	-1.16797e+011	-6756.6	14650.8	5.06726e+021	1.7503e+021
-3.71964e+011	-1.07937e+011	-6242.94	14813.9	5.07215e+021	1.61036e+021
-3.75739e+011	-9.89771e+010	-5728.93	14963	5.07566e+021	1.47286e+021
-3.79204e+011	-8.99275e+010	-5214.7	15098.5	5.07789e+021	1.33762e+021
-3.82358e+011	-8.07959e+010	-4700.36	15220.5	5.07892e+021	1.20445e+021
-3.85201e+011	-7.15906e+010	-4186.03	15329.1	5.07882e+021	1.0732e+021
-3.87732e+011	-6.23195e+010	-3671.82	15424.7	5.07767e+021	9.43699e+020
-3.89953e+011	-5.29907e+010	-3157.83	15507.3	5.07552e+021	8.1578e+020
-3.91863e+011	-4.36119e+010	-2644.15	15577.1	5.07243e+021	6.89291e+020
-3.93462e+011	-3.41908e+010	-2130.87	15634.2	5.06842e+021	5.64083e+020
-3.94751e+011	-2.47352e+010	-1618.09	15678.8	5.06353e+021	4.40008e+020
-3.9573e+011	-1.52527e+010	-1105.89	15710.9	5.0578e+021	3.16923e+020
-3.96398e+011	-5.75073e+009	-594.359	15730.6	5.05122e+021	1.9469e+020
-3.96758e+011	3.76315e+009	-83.5757	15738	5.04382e+021	7.31729e+019
-3.96808e+011	1.32815e+010	426.375	15733.2	5.03559e+021	-4.77613e+019
-3.96551e+011	2.27969e+010	935.409	15716.1	5.02654e+021	-1.68243e+020
-3.95985e+011	3.23021e+010	1443.44	15686.9	5.01665e+021	-2.88398e+020
-3.95112e+011	4.17895e+010	1950.39	15645.6	5.00591e+021	-4.08352e+020
-3.93932e+011	5.1252e+010	2456.15	15592.1	4.99429e+021	-5.28228e+020
-3.92447e+011	6.06821e+010	2960.65	15526.5	4.98176e+021	-6.48145e+020
-3.90656e+011	7.00725e+010	3463.79	15448.7	4.96829e+021	-7.68222e+020
-3.88561e+011	7.94158e+010	3965.46	15358.7	4.95384e+021	-8.88576e+020
-3.86163e+011	8.87048e+010	4465.56	15256.5	4.93835e+021	-1.00932e+021
-3.83462e+011	9.79319e+010	4963.99	15142	4.92177e+021	-1.13057e+021
-3.8046e+011	1.0709e+011	5460.61	15015.1	4.90405e+021	-1.25244e+021
-3.77157e+011	1.16171e+011	5955.32	14875.9	4.88509e+021	-1.37503e+021
-3.73556e+011	1.25168e+011	6447.98	14724.1	4.86484e+021	-1.49845e+021
-3.69656e+011	1.34073e+011	6938.45	14559.8	4.84321e+021	-1.62282e+021
-3.65459e+011	1.42879e+011	7426.58	14382.8	4.82009e+021	-1.74823e+021
-3.60968e+011	1.51577e+011	7912.2	14192.9	4.7954e+021	-1.87479e+021
-3.56183e+011	1.60161e+011	8395.16	13990.1	4.76901e+021	-2.0026e+021
-3.51105e+011	1.68623e+011	8875.26	13774.2	4.74082e+021	-2.13176e+021
-3.45737e+011	1.76953e+011	9352.3	13545.1	4.71068e+021	-2.26236e+021
-3.40081e+011	1.85145e+011	9826.09	13302.6	4.67846e+021	-2.3945e+021
-3.34138e+011	1.93191e+011	10296.4	13046.6	4.64401e+021	-2.52827e+021
-3.27911e+011	2.01081e+011	10762.9	12776.8	4.60717e+021	-2.66375e+021
-3.21402e+011	2.08809e+011	11225.5	12493.2	4.56776e+021	-2.80104e+021
-3.14612e+011	2.16365e+011	11683.8	12195.4	4.52559e+021	-2.9402e+021
-3.07546e+011	2.2374e+011	12137.6	11883.4	4.48048e+021	-3.0813e+021
-3.00205e+011	2.30927e+011	12586.4	11556.8	4.43219e+021	-3.22443e+021
-2.92593e+011	2.37917e+011	13030	11215.6	4.38051e+021	-3.36963e+021
-2.84712e+011	2.447e+011	13468	10859.4	4.32519e+021	-3.51696e+021
-2.76567e+011	2.51268e+011	13900	10488.1	4.26598e+021	-3.66646e+021
-2.6816e+011	2.57611e+011	14325.6	10101.5	4.20259e+021	-3.81815e+021
-2.59496e+011	2.63721e+011	14744.3	9699.24	4.13473e+021	-3.97207e+021
-2.50579e+011	2.69587e+011	15155.7	9281.17	4.06209e+021	-4.12822e+021
-2.41413e+011	2.752e+011	15559.2	8847.08	3.98434e+021	-4.28657e+021
-2.32002e+011	2.80551e+011	15954.3	8396.72	3.90113e+021	-4.44712e+021
-2.22353e+011	2.85629e+011	16340.3	7929.89	3.81209e+021	-4.6098e+021
-2.12471e+011	2.90425e+011	16716.7	7446.38	3.71683e+021	-4.77455e+021
-2.0236e+011	2.94929e+011	17082.8	6945.98	3.61495e+021	-4.94126e+021
-1.92029e+011	2.9913e+011	17437.8	6428.51	3.50602e+021	-5.10982e+021
-1.81482e+011	3.03017e+011	17781.1	5893.8	3.38958e+021	-5.28006e+021
-1.70728e+011	3.06582e+011	18111.8	5341.7	3.26517e+021	-5.45179e+021
-1.59774e+011	3.09813e+011	18429	4772.09	3.1323e+021	-5.62477e+021
-1.48628e+011	3.12699e+011	18731.8	4184.85	2.99047e+021	-5.79873e+021
-1.37299e+011	3.1523e+011	19019.3	3579.94	2.83917e+021	-5.97332e+021
-1.25796e+011	3.17395e+011	19290.5	2957.32	2.67786e+021	-6.14817e+021
-1.1413e+011	3.19184e+011	19544.3	2317.01	2.506e+021	-6.32284e+021
-1.02309e+011	3.20585e+011	19779.6	1659.08	2.32304e+021	-6.49681e+021
-9.03465e+010	3.21588e+011	19995.1	983.67	2.12846e+021	-6.6695e+021
-7.82534e+010	3.22183e+011	20189.7	290.962	1.92169e+021	-6.84026e+021
-6.60427e+010	3.22359e+011	20362.1	-418.766	1.70222e+021	-7.00834e+021
-5.37277e+010	3.22106e+011	20510.9	-1145.16	1.46954e+021	-7.17291e+021
-4.13227e+010	3.21413e+011	20634.8	-1887.78	1.22317e+021	-7.33307e+021
-2.88428e+010	3.20272e+011	20732.3	-2646.06	9.62671e+020	-7.48778e+021
-1.63039e+010	3.18671e+011	20801.9	-3419.34	6.8767e+020	-7.63592e+021
-3.72293e+009	3.16603e+011	20842.2	-4206.84	3.97851e+020	-7.77627e+021
8.88243e+009	3.14059e+011	20851.6	-5007.62	9.29841e+019	-7.90751e+021
2.14935e+010	3.1103e+011	20828.6	-5820.63	-2.27059e+020	-8.02818e+021
3.40906e+010	3.0751e+011	20771.7	-6644.64	-5.62284e+020	-8.13676e+021
4.66533e+010	3.03491e+011	20679.3	-7478.24	-9.12558e+020	-8.23161e+021
5.91602e+010	2.98969e+011	20549.9	-8319.89	-1.27758e+021	-8.31099e+021
7.15887e+010	2.93937e+011	20382.1	-9167.83	-1.65688e+021	-8.37313e+021
8.39158e+010	2.88392e+011	20174.5	-10020.1	-2.04977e+021	-8.41616e+021
9.61174e+010	2.82332e+011	19925.9	-10874.7	-2.45533e+021	-8.43818e+021
1.08169e+011	2.75755e+011	19635	-11729.1	-2.8724e+021	-8.43729e+021
1.20044e+011	2.68661e+011	19300.8	-12580.9	-3.29956e+021	-8.4116e+021
1.31717e+011	2.61052e+011	18922.6	-13427.5	-3.73512e+021	-8.35929e+021
1.43161e+011	2.52931e+011	18499.6	-14265.8	-4.17707e+021	-8.27861e+021
1.5435e+011	2.44303e+011	18031.4	-15093	-4.62315e+021	-8.16797e+021
1.65255e+011	2.35175e+011	17517.9	-15905.8	-5.07079e+021	-8.02598e+021
1.7585e+011	2.25555e+011	16959.2	-16700.9	-5.51715e+021	-7.85147e+021
1.86107e+011	2.15454e+011	16355.7	-17475	-5.95918e+021	-7.64357e+021
1.95999e+011	2.04886e+011	15708.2	-18224.5	-6.39355e+021	-7.40176e+021
2.05499e+011	1.93863e+011	15017.9	-18946.2	-6.81681e+021	-7.12589e+021
2.14582e+011	1.82405e+011	14286.2	-19636.4	-7.22538e+021	-6.81626e+021
2.23222e+011	1.70529e+011	13514.9	-20292	-7.61561e+021	-6.47363e+021
2.31396e+011	1.58256e+011	12706.4	-20909.7	-7.98389e+021	-6.09922e+021
2.39081e+011	1.4561e+011	11863.2	-21486.4	-8.3267e+021	-5.69478e+021
2.46256e+011	1.32615e+011	10988.1	-22019.3	-8.64068e+021	-5.26252e+021
2.52901e+011	1.19298e+011	10084.5	-22505.9	-8.92274e+021	-4.80512e+021
2.59001e+011	1.05686e+011	9155.89	-22944	-9.17015e+021	-4.3257e+021
2.64538e+011	9.18095e+010	8205.93	-23331.6	-9.38054e+021	-3.82776e+021
2.69501e+011	7.76985e+010	7238.61	-23667.3	-9.55205e+021	-3.31509e+021
2.73879e+011	6.33845e+010	6257.98	-23950.1	-9.68333e+021	-2.79175e+021
2.77664e+011	4.88995e+010	5268.22	-24179.1	-9.77358e+021	-2.26192e+021
2.8085e+011	3.4276e+010	4273.5	-24354.3	-9.82256e+021	-1.72986e+021
2.83435e+011	1.95465e+010	3277.96	-24475.8	-9.8306e+021	-1.19976e+021
2.85417e+011	4.74351e+009	2285.66	-24544.2	-9.7986e+021	-6.7574e+020
2.86799e+011	-1.01008e+010	1300.52	-24560.6	-9.72793e+021	-1.61674e+020
2.87586e+011	-2.49551e+010	326.264	-24526.3	-9.62047e+021	3.38825e+020
2.87783e+011	-3.97886e+010	-633.613	-24443	-9.47847e+021	8.22488e+020
2.874e+011	-5.45717e+010	-1575.87	-24312.7	-9.30452e+021	1.28643e+021
2.86447e+011	-6.92761e+010	-2497.57	-24137.7	-9.10149e+021	1.7282e+021
2.84937e+011	-8.38746e+010	-3396.08	-23920.4	-8.87242e+021	2.14576e+021
2.82883e+011	-9.83416e+010	-4269.06	-23663.4	-8.62046e+021	2.53754e+021
2.80301e+011	-1.12653e+011	-5114.54	-23369.5	-8.34881e+021	2.90239e+021
2.77207e+011	-1.26787e+011	-5930.84	-23041.4	-8.06064e+021	3.23958e+021
2.7362e+011	-1.40723e+011	-6716.59	-22682.1	-7.75906e+021	3.54878e+021
2.69558e+011	-1.54441e+011	-7470.75	-22294.2	-7.44704e+021	3.83e+021
2.6504e+011	-1.67924e+011	-8192.53	-21880.7	-7.12739e+021	4.08357e+021
2.60085e+011	-1.81158e+011	-8881.44	-21444.2	-6.80273e+021	4.31008e+021
2.54714e+011	-1.94127e+011	-9537.2	-20987.4	-6.47547e+021	4.51037e+021
2.48945e+011	-2.0682e+011	-10159.8	-20512.9	-6.14777e+021	4.68546e+021
2.42801e+011	-2.19227e+011	-10749.3	-20023.1	-5.82161e+021	4.83651e+021
2.363e+011	-2.31337e+011	-11306.2	-19520.4	-5.49868e+021	4.9648e+021
2.29462e+011	-2.43142e+011	-11830.8	-19006.8	-5.18049e+021	5.07168e+021
2.22306e+011	-2.54638e+011	-12323.8	-18484.4	-4.8683e+021	5.15856e+021
2.14853e+011	-2.65817e+011	-12785.9	-17955	-4.56319e+021	5.22684e+021
2.0712e+011	-2.76676e+011	-13217.9	-17420.5	-4.26602e+021	5.27794e+021
1.99126e+011	-2.87212e+011	-13620.7	-16882.5	-3.97751e+021	5.31327e+021
1.90888e+011	-2.97423e+011	-13995.3	-16342.3	-3.6982e+021	5.33416e+021
1.82424e+011	-3.07307e+011	-14342.5	-15801.3	-3.42849e+021	5.34194e+021
1.73749e+011	-3.16863e+011	-14663.3	-15260.8	-3.16866e+021	5.33784e+021
1.64881e+011	-3.26093e+011	-14958.9	-14721.7	-2.91886e+021	5.32307e+021
1.55834e+011	-3.34997e+011	-15230.2	-14185.1	-2.67917e+021	5.29872e+021
1.46623e+011	-3.43576e+011	-15478.3	-13651.8	-2.44957e+021	5.26586e+021
1.37261e+011	-3.51832e+011	-15704.1	-13122.6	-2.22998e+021	5.22545e+021
1.27763e+011	-3.59769e+011	-15908.7	-12598.2	-2.02026e+021	5.1784e+021
1.18142e+011	-3.67388e+011	-16093.1	-12079.2	-1.82021e+021	5.12554e+021
1.08409e+011	-3.74694e+011	-16258.1	-11566	-1.62961e+021	5.06763e+021
9.85758e+010	-3.81689e+011	-16404.8	-11059.1	-1.44819e+021	5.00539e+021
8.86542e+010	-3.88378e+011	-16533.9	-10558.9	-1.27567e+021	4.93945e+021
7.86544e+010	-3.94764e+011	-16646.5	-10065.7	-1.11175e+021	4.87038e+021
6.85866e+010	-4.00851e+011	-16743.3	-9579.69	-9.56119e+020	4.79872e+021
5.84603e+010	-4.06645e+011	-16825.2	-9101.2	-8.08449e+020	4.72494e+021
4.82844e+010	-4.12149e+011	-16892.9	-8630.35	-6.68418e+020	4.64947e+021
3.80675e+010	-4.17369e+011	-16947.2	-8167.28	-5.35701e+020	4.57268e+021
2.78179e+010	-4.22309e+011	-16988.7	-7712.08	-4.09975e+020	4.49493e+021
1.75431e+010	-4.26973e+011	-17018.1	-7264.83	-2.9092e+020	4.41652e+021
7.25056e+009	-4.31367e+011	-17036.2	-6825.55	-1.78225e+020	4.33772e+021
-3.05292e+009	-4.35495e+011	-17043.4	-6394.27	-7.15828e+019	4.25876e+021
-1.33608e+010	-4.39362e+011	-17040.5	-5970.98	2.93019e+019	4.17987e+021
-2.36669e+010	-4.42973e+011	-17027.8	-5555.65	1.24716e+020	4.10122e+021
-3.39653e+010	-4.46333e+011	-17006.1	-5148.24	2.14937e+020	4.02299e+021
-4.42506e+010	-4.49447e+011	-16975.7	-4748.71	3.00232e+020	3.9453e+021
-5.45175e+010	-4.52319e+011	-16937.1	-4356.97	3.80855e+020	3.86829e+021
-6.4761e+010	-4.54954e+011	-16890.8	-3972.95	4.57053e+020	3.79206e+021
-7.49766e+010	-4.57357e+011	-16837.2	-3596.56	5.29058e+020	3.7167e+021
-8.51598e+010	-4.59532e+011	-16776.8	-3227.71	5.97096e+020	3.64229e+021
-9.53064e+010	-4.61484e+011	-16709.8	-2866.29	6.61379e+020	3.56888e+021
-1.05412e+011	-4.63218e+011	-16636.7	-2512.2	7.2211e+020	3.49654e+021
-1.15474e+011	-4.64737e+011	-16557.7	-2165.32	7.79481e+020	3.4253e+021
-1.25488e+011	-4.66047e+011	-16473.3	-1825.54	8.33676e+020	3.35521e+021
-1.35451e+011	-4.67151e+011	-16383.7	-1492.74	8.84869e+020	3.28628e+021
-1.4536e+011	-4.68054e+011	-16289.2	-1166.81	9.33223e+020	3.21854e+021
-1.55212e+011	-4.68759e+011	-16190.1	-847.605	9.78896e+020	3.152e+021
-1.65004e+011	-4.69272e+011	-16086.6	-535.021	1.02203e+021	3.08667e+021
-1.74733e+011	-4.69596e+011	-15978.9	-228.929	1.06278e+021	3.02255e+021
-1.84397e+011	-4.69734e+011	-15867.4	70.7923	1.10126e+021	2.95965e+021
-1.93994e+011	-4.69691e+011	-15752.2	364.266	1.13761e+021	2.89795e+021
-2.03521e+011	-4.69471e+011	-15633.5	651.613	1.17194e+021	2.83746e+021
-2.12976e+011	-4.69077e+011	-15511.6	932.954	1.20436e+021	2.77815e+021
-2.22357e+011	-4.68513e+011	-15386.5	1208.41	1.23498e+021	2.72003e+021
-2.31663e+011	-4.67782e+011	-15258.5	1478.1	1.2639e+021	2.66307e+021
-2.40891e+011	-4.66888e+011	-15127.7	1742.13	1.29121e+021	2.60726e+021
-2.5004e+011	-4.65834e+011	-14994.4	2000.63	1.31701e+021	2.55258e+021
-2.59109e+011	-4.64624e+011	-14858.5	2253.7	1.34137e+021	2.49901e+021
-2.68095e+011	-4.63261e+011	-14720.4	2501.46	1.36437e+021	2.44654e+021
-2.76998e+011	-4.61748e+011	-14580	2744.02	1.3861e+021	2.39514e+021
-2.85816e+011	-4.60089e+011	-14437.5	2981.47	1.40662e+021	2.34479e+021
-2.94548e+011	-4.58285e+011	-14293.1	3213.93	1.426e+021	2.29548e+021
-3.03193e+011	-4.56342e+011	-14146.9	3441.5	1.4443e+021	2.24717e+021
-3.11749e+011	-4.5426e+011	-13998.9	3664.28	1.46157e+021	2.19985e+021
-3.20215e+011	-4.52044e+011	-13849.2	3882.36	1.47789e+021	2.15349e+021
-3.28591e+011	-4.49696e+011	-13698	4095.84	1.4933e+021	2.10807e+021
-3.36876e+011	-4.47219e+011	-13545.3	4304.82	1.50785e+021	2.06357e+021
-3.45068e+011	-4.44615e+011	-13391.2	4509.38	1.52158e+021	2.01997e+021
-3.53167e+011	-4.41888e+011	-13235.8	4709.62	1.53455e+021	1.97725e+021
-3.61172e+011	-4.3904e+011	-13079.1	4905.61	1.54679e+021	1.93537e+021
-3.69082e+011	-4.36073e+011	-12921.3	5097.45	1.55835e+021	1.89433e+021
-3.76897e+011	-4.3299e+011	-12762.4	5285.21	1.56927e+021	1.8541e+021
-3.84616e+011	-4.29793e+011	-12602.4	5468.98	1.57957e+021	1.81465e+021
-3.92237e+011	-4.26486e+011	-12441.5	5648.83	1.58929e+021	1.77597e+021
-3.99762e+011	-4.23069e+011	-12279.6	5824.84	1.59847e+021	1.73804e+021
-4.07189e+011	-4.19546e+011	-12116.9	5997.08	1.60714e+021	1.70083e+021
-4.14517e+011	-4.15919e+011	-11953.3	6165.63	1.61531e+021	1.66434e+021
-4.21746e+011	-4.1219e+011	-11788.9	6330.55	1.62303e+021	1.62852e+021
-4.28876e+011	-4.08362e+011	-11623.8	6491.91	1.63032e+021	1.59338e+021
-4.35906e+011	-4.04435e+011	-11458	6649.77	1.63719e+021	1.55888e+021
-4.42836e+011	-4.00413e+011	-11291.6	6804.21	1.64368e+021	1.52501e+021
-4.49665e+011	-3.96298e+011	-11124.5	6955.28	1.64981e+021	1.49176e+021
-4.56393e+011	-3.92092e+011	-10956.8	7103.04	1.65559e+021	1.4591e+021
-4.6302e+011	-3.87796e+011	-10788.6	7247.55	1.66105e+021	1.42702e+021
-4.69545e+011	-3.83413e+011	-10619.9	7388.88	1.6662e+021	1.3955e+021
-4.75968e+011	-3.78944e+011	-10450.7	7527.06	1.67106e+021	1.36452e+021
-4.82289e+011	-3.74391e+011	-10281	7662.16	1.67565e+021	1.33407e+021
-4.88507e+011	-3.69757e+011	-10110.8	7794.23	1.67998e+021	1.30414e+021
-4.94622e+011	-3.65043e+011	-9940.29	7923.32	1.68407e+021	1.2747e+021
-5.00633e+011	-3.60251e+011	-9769.36	8049.47	1.68794e+021	1.24574e+021
-5.06542e+011	-3.55383e+011	-9598.05	8172.74	1.69159e+021	1.21725e+021
-5.12347e+011	-3.5044e+011	-9426.39	8293.17	1.69504e+021	1.18921e+021
-5.18048e+011	-3.45424e+011	-9254.41	8410.81	1.6983e+021	1.16162e+021
-5.23645e+011	-3.40338e+011	-9082.11	8525.69	1.70138e+021	1.13445e+021
-5.29138e+011	-3.35181e+011	-8909.52	8637.87	1.70429e+021	1.10769e+021
-5.34526e+011	-3.29957e+011	-8736.65	8747.37	1.70705e+021	1.08133e+021
-5.3981e+011	-3.24667e+011	-8563.51	8854.25	1.70966e+021	1.05536e+021
-5.44989e+011	-3.19312e+011	-8390.12	8958.53	1.71214e+021	1.02976e+021
-5.50064e+011	-3.13893e+011	-8216.5	9060.26	1.71448e+021	1.00452e+021
-5.55033e+011	-3.08414e+011	-8042.65	9159.46	1.71671e+021	9.79637e+020
-5.59897e+011	-3.02874e+011	-7868.59	9256.19	1.71882e+021	9.5509e+020
-5.64656e+011	-2.97276e+011	-7694.32	9350.46	1.72082e+021	9.30872e+020
-5.6931e+011	-2.91621e+011	-7519.86	9442.3	1.72273e+021	9.0697e+020
-5.73858e+011	-2.8591e+011	-7345.22	9531.76	1.72455e+021	8.83375e+020
-5.783e+011	-2.80145e+011	-7170.4	9618.86	1.72628e+021	8.60075e+020
-5.82637e+011	-2.74328e+011	-6995.41	9703.63	1.72793e+021	8.37061e+020
-5.86868e+011	-2.68459e+011	-6820.27	9786.1	1.72951e+021	8.14321e+020
-5.90993e+011	-2.6254e+011	-6644.97	9866.29	1.73103e+021	7.91847e+020
-5.95011e+011	-2.56573e+011	-6469.52	9944.23	1.73248e+021	7.69629e+020
-5.98924e+011	-2.50559e+011	-6293.93	10019.9	1.73387e+021	7.47657e+020
-6.02731e+011	-2.44499e+011	-6118.21	10093.5	1.73521e+021	7.25922e+020
-6.06431e+011	-2.38394e+011	-5942.36	10164.8	1.7365e+021	7.04415e+020
-6.10025e+011	-2.32247e+011	-5766.38	10234	1.73775e+021	6.83127e+020
-6.13512e+011	-2.26057e+011	-5590.27	10301	1.73895e+021	6.62049e+020
-6.16893e+011	-2.19827e+011	-5414.05	10365.9	1.74013e+021	6.41174e+020
-6.20168e+011	-2.13558e+011	-5237.71	10428.8	1.74126e+021	6.20492e+020
-6.23336e+011	-2.07251e+011	-5061.27	10489.5	1.74237e+021	5.99995e+020
-6.26397e+011	-2.00906e+011	-4884.71	10548.2	1.74346e+021	5.79676e+020
-6.29351e+011	-1.94527e+011	-4708.04	10604.9	1.74452e+021	5.59525e+020
-6.32198e+011	-1.88113e+011	-4531.27	10659.5	1.74556e+021	5.39536e+020
-6.34939e+011	-1.81666e+011	-4354.4	10712.2	1.74658e+021	5.19701e+020
-6.37572e+011	-1.75187e+011	-4177.42	10762.8	1.74759e+021	5.00012e+020
-6.40099e+011	-1.68678e+011	-4000.34	10811.5	1.74858e+021	4.80462e+020
-6.42518e+011	-1.62139e+011	-3823.16	10858.2	1.74957e+021	4.61044e+020
-6.44831e+011	-1.55572e+011	-3645.89	10902.9	1.75054e+021	4.41749e+020
-6.47036e+011	-1.48978e+011	-3468.51	10945.7	1.75151e+021	4.22571e+020
-6.49133e+011	-1.42358e+011	-3291.04	10986.6	1.75248e+021	4.03504e+020
-6.51124e+011	-1.35714e+011	-3113.47	11025.5	1.75344e+021	3.84539e+020
