Location1	1.26135	0.0928345	175	467	1.49893
Location1	1.93237	0.430817	176	468	1.50427
Location1	3.48865	0.274048	177	469	1.50959
Location1	2.75073	0.182373	178	473	1.50529
Location1	1.49512	0.431854	179	477	1.50105
Location1	1.29431	0.135468	180	478	1.50628
Location1	2.73315	0.254852	181	479	1.51148
Location1	4.44702	0.121063	182	490	1.48571
Location1	4.62646	0.103394	183	491	1.49084
Location1	1.43933	0.210938	184	494	1.48988
Location1	3.17944	0.234375	185	495	1.49495
Location1	3.03101	0.0973206	186	502	1.48207
Location1	2.36243	0.396576	187	503	1.48708
Location1	2.80225	0.235565	188	505	1.48911
Location1	2.77393	0.286957	189	507	1.49112
Location1	1.81665	0.23999	190	508	1.49606
Location1	1.10181	0.658051	191	510	1.49804
Location1	1.36755	0.311615	192	512	1.5
Location1	1.73035	0.261993	193	513	1.50487
Location1	2.5448	0.131012	194	515	1.5068
Location1	3.63501	0.00616455	195	525	1.48571
Location1	1.03687	0.125916	196	528	1.48485
Location1	1.72534	0.518616	197	529	1.4896
Location1	2.24829	0.154419	198	531	1.49153
Location1	2.54736	0.177307	199	533	1.49343
Location1	1.651	0.102325	200	534	1.49813
Location1	1.54126	0.521515	201	538	1.49442
Location1	1.85498	0.140747	202	539	1.49907
Location1	2.30518	0.272858	203	552	1.47101
Location1	2.20813	0.156311	204	554	1.47292
Location1	1.82996	0.263367	205	556	1.47482
Location1	2.47058	0.401825	206	559	1.47406
Location1	2.7428	0.102142	207	560	1.47857
Location1	2.71118	0.242981	208	565	1.47257
Location1	2.33435	0.0473328	209	571	1.4641
Location1	4.34119	0.165497	210	573	1.46597
Location1	4.44629	0.0233154	211	574	1.47038
Location1	4.37512	0.0672302	212	576	1.47222
Location1	2.7771	0.203522	213	577	1.4766
Location1	1.74854	0.369904	214	582	1.47079
Location1	1.17505	0.365051	215	583	1.47513
Location1	4.37866	0.158966	216	584	1.47945
Location1	3.12708	0.170563	217	593	1.46374
Location1	3.23462	0.0462036	218	601	1.45092
Location1	4.10608	0.146271	219	604	1.45033
Location1	3.4989	0.229279	220	606	1.45215
Location1	1.14148	0.423401	221	607	1.45634
Location1	2.37512	0.318909	222	608	1.46053
Location1	1.63245	0.410553	223	610	1.4623
Location1	1.19299	0.70752	224	612	1.46405
Location1	3.9635	0.19516	225	615	1.46341
Location1	4.38477	0.185547	226	617	1.46515
Location1	1.46985	0.5354	227	619	1.46688
Location1	1.71045	0.0873718	228	621	1.4686
Location1	4.08862	0.0961914	229	624	1.46795
Location1	2.34753	0.321625	230	625	1.472
Location1	1.78406	0.495026	231	629	1.469
Location1	3.27075	0.0319519	232	630	1.47302
Location1	1.95569	0.003479	233	633	1.47235
Location1	4.51135	0.0828247	234	637	1.46939
Location1	1.1488	0.526276	235	638	1.47335
Location1	2.90833	0.258606	236	642	1.4704
Location1	1.54736	0.268707	237	644	1.47205
Location1	3.03223	0.277161	238	645	1.47597
Location1	4.32837	0.109467	239	646	1.47988
Location1	2.45789	0.0973511	240	647	1.48377
Location1	3.25293	0.270721	241	649	1.48536
Location1	1.5116	0.130646	242	650	1.48923
Location1	3.54395	0.26181	243	654	1.48624
Location1	2.49426	0.0398254	244	656	1.4878
Location1	4.08374	0.138428	245	661	1.4826
Location1	1.25659	0.668823	246	662	1.4864
Location1	2.28198	0.38443	247	672	1.47024
Location1	1.46216	0.437225	248	674	1.47181
Location1	1.33801	0.0292969	249	677	1.4712
Location1	2.33044	0.00308228	250	680	1.47059
Location1	1.05432	0.854095	251	689	1.45718
Location1	2.64575	0.212616	252	695	1.45036
Location1	3.64172	0.147034	253	699	1.44778
Location1	1.27185	0.620117	254	702	1.44729
Location1	1.17957	0.81723	255	703	1.45092
Location1	3.35925	0.0584412	256	707	1.44837
Location1	2.81409	0.214722	257	708	1.45198
Location1	1.33643	0.18399	258	710	1.45352
Location1	3.46936	0.0429077	259	718	1.4429
Location1	1.43127	0.567505	260	721	1.44244
Location1	1.09766	0.860382	261	723	1.44398
Location1	1.94397	0.0229187	262	726	1.44353
Location1	1.08411	0.510742	263	729	1.44307
Location1	4.6676	0.151611	264	731	1.4446
Location1	4.89722	0.180969	265	732	1.44809
Location1	2.08228	0.171387	266	733	1.45157
Location1	2.99231	0.198486	267	737	1.44912
Location1	2.55237	0.0254822	268	739	1.45061
Location1	2.99207	0.15033	269	740	1.45405
Location1	1.90259	0.182953	270	744	1.45161
Location1	1.15894	0.409729	271	745	1.45503
Location1	3.39709	0.270081	272	746	1.45845
Location1	4.55261	0.151611	273	750	1.456
Location1	1.58398	0.411713	274	751	1.45939
Location1	4.34619	0.10498	275	760	1.44737
Location1	1.59973	0.0283508	276	761	1.45072
Location1	1.64563	0.533081	277	762	1.45407
Location1	4.62415	0.0779114	278	764	1.4555
Location1	4.13794	0.171692	279	765	1.45882
Location1	1.66772	0.157227	280	767	1.46023
Location1	2.23828	0.157959	281	773	1.45408
Location1	2.83545	0.0466614	282	774	1.45736
Location1	1.90137	0.122314	283	775	1.46065
Location1	2.8678	0.0841064	284	780	1.45641
Location1	1.39343	0.481262	285	782	1.4578
Location1	1.23035	0.631561	286	783	1.46105
Location1	1.2666	0.59256	287	784	1.46429
Location1	2.93713	0.186493	288	786	1.46565
Location1	2.552	0.196503	289	787	1.46887
Location1	1.0791	0.840088	290	788	1.47208
Location1	4.63794	0.0284119	291	790	1.47342
Location1	3.07715	0.199921	292	794	1.47103
Location1	1.42847	0.0809631	293	796	1.47236
Location1	2.44141	0.224976	294	800	1.47
Location1	1.60156	0.573669	295	804	1.46766
Location1	3.16345	0.102631	296	806	1.46898
Location1	4.73022	0.0314331	297	807	1.47212
Location1	1.2644	0.176788	298	808	1.47525
Location1	1.30029	0.56546	299	809	1.47837
Location1	3.36499	0.257751	300	811	1.47965
Location1	1.62585	0.543488	301	813	1.48093
Location1	1.74951	0.213501	302	814	1.48403
Location1	3.57678	0.177917	303	815	1.48712
Location1	3.71362	0.248932	304	818	1.48655
Location1	1.19006	0.333649	305	819	1.48962
Location1	1.03198	0.139862	306	823	1.48724
Location1	4.00891	0.0372009	307	824	1.49029
Location1	2.38623	0.24765	308	826	1.49153
Location1	1.44287	0.590454	309	828	1.49275
Location1	1.77722	0.00576782	310	837	1.48148
Location1	2.8877	0.150574	311	838	1.48449
Location1	1.18701	0.571228	312	839	1.48749
Location1	1.57556	0.291412	313	842	1.48694
Location1	1.19324	0.226379	314	845	1.48639
Location1	3.37866	0.0299988	315	846	1.48936
Location1	4.4436	0.185516	316	847	1.49233
Location1	2.81995	0.276093	317	849	1.49352
Location1	3.40088	0.138428	318	854	1.48946
Location1	4.42273	0.154907	319	855	1.4924
Location1	4.79944	0.200958	320	857	1.49358
Location1	3.08081	0.0454102	321	858	1.4965
Location1	1.07935	0.4133	322	862	1.4942
Location1	4.06067	0.122803	323	866	1.49192
Location1	1.78064	0.0672913	324	867	1.49481
Location1	3.26587	0.24707	325	870	1.49425
Location1	2.5918	0.251495	326	871	1.49713
Location1	3.36133	0.187744	327	873	1.49828
Location1	3.21472	0.230835	328	875	1.49943
Location1	3.2572	0.263489	329	877	1.50057
Location1	2.0387	0.112335	330	878	1.50342
Location1	1.65125	0.289124	331	879	1.50626
Location1	2.07202	0.185089	332	880	1.50909
Location1	3.36389	0.24707	333	881	1.51192
Location1	1.4873	0.07547	334	882	1.51474
Location1	3.20264	0.186737	335	886	1.51242
Location1	1.28943	0.412292	336	888	1.51351
Location1	1.63318	0.230469	337	892	1.51121
Location1	4.59351	0.0681152	338	897	1.50725
Location1	3.55322	0.107483	339	899	1.50834
Location1	3.35681	0.229309	340	901	1.50943
Location1	2.26514	0.0819702	341	903	1.51052
Location1	1.30945	0.242401	342	907	1.50827
Location1	3.62903	0.25061	343	908	1.51101
Location1	3.48755	0.142212	344	910	1.51209
Location1	1.85376	0.409058	345	912	1.51316
Location1	1.07727	0.817596	346	913	1.51588
Location1	1.20386	0.648071	347	916	1.51528
Location1	2.59949	0.193298	348	919	1.51469
Location1	3.00806	0.17276	349	923	1.51246
Location1	3.91638	0.0184631	350	926	1.51188
Location1	1.69275	0.0560913	351	927	1.51456
Location1	3.47815	0.0324707	352	928	1.51724
Location1	4.83826	0.0636292	353	930	1.51828
Location1	1.01538	0.312469	354	934	1.51606
Location1	3.61096	0.200317	355	939	1.51225
Location1	1.65564	0.314301	356	941	1.51328
Location1	1.6073	0.298553	357	946	1.50951
Location1	3.45654	0.112488	358	947	1.51214
Location1	2.83618	0.0831604	359	949	1.51317
Location1	4.02612	0.236145	360	951	1.5142
Location1	2.32971	0.414612	361	953	1.51522
Location1	2.55493	0.130035	362	954	1.51782
Location1	2.25781	0.20108	363	956	1.51883
Location1	1.2301	0.362457	364	957	1.52142
Location1	2.34106	0.208099	365	959	1.52242
Location1	1.30017	0.0849609	366	970	1.50928
Location1	4.68982	0.176849	367	971	1.51184
Location1	3.52148	0.0237122	368	975	1.50974
Location1	1.38354	0.484528	369	982	1.50305
Location1	2.77197	0.141144	370	983	1.5056
Location1	4.94287	0.156006	371	984	1.50813
Location1	1.69568	0.202515	372	993	1.49849
Location1	1.00903	0.615814	373	994	1.50101
Location1	1.9137	0.0555115	374	995	1.50352
Location1	1.01941	0.0890198	375	996	1.50602
Location1	2.09912	0.0723267	376	999	1.50551
Location1	4.71277	0.0735779	377	1000	1.508
Location1	3.49194	0.144623	378	1001	1.51049
Location1	1.76318	0.357086	379	1002	1.51297
Location1	1.11633	0.744263	380	1003	1.51545
Location1	1.69714	0.35022	381	1004	1.51793
Location1	4.14441	0.233368	382	1006	1.51889
Location1	1.09863	0.140839	383	1008	1.51984
Location1	1.20239	0.651733	384	1011	1.51929
Location1	2.10803	0.204102	385	1018	1.51277
Location1	2.84338	0.162445	386	1023	1.50929
Location1	2.13635	0.0440369	387	1026	1.50877
Location1	2.88794	0.116211	388	1029	1.50826
Location1	3.85986	0.134857	389	1037	1.50048
Location1	4.75598	0.114349	390	1040	1.5
Location1	3.50269	0.0765686	391	1047	1.49379
Location1	2.71423	0.276703	392	1049	1.49476
Location1	1.13953	0.123138	393	1051	1.49572
Location1	3.75842	0.0716553	394	1054	1.49526
Location1	2.33813	0.234344	395	1055	1.49763
Location1	1.89246	0.431885	396	1056	1.5
Location1	1.24451	0.564301	397	1057	1.50237
Location1	4.72571	0.0998535	398	1059	1.50331
Location1	1.70569	0.0184937	399	1062	1.50282
Location1	1.85828	0.354645	400	1064	1.50376
Location1	4.68652	0.135406	401	1065	1.5061
Location1	2.08594	0.361786	402	1070	1.5028
Location1	1.98962	0.47403	403	1071	1.50514
Location1	3.33936	0.0574951	404	1072	1.50746
Location1	1.13611	0.746735	405	1074	1.50838
Location1	4.12817	0.126526	406	1079	1.5051
Location1	1.46289	0.226318	407	1080	1.50741
Location1	3.88818	0.0662537	408	1081	1.50971
Location1	1.39014	0.637573	409	1082	1.51201
Location1	2.62244	0.189423	410	1085	1.51152
Location1	1.59924	0.524902	411	1089	1.50964
Location1	1.82178	0.116547	412	1092	1.50916
Location1	1.88037	0.0411072	413	1094	1.51005
Location1	2.40295	0.0123596	414	1096	1.51095
Location1	1.12476	0.714966	415	1097	1.51322
Location1	2.18408	0.214539	416	1099	1.5141
Location1	1.1759	0.618469	417	1100	1.51636
Location1	4.01233	0.135834	418	1101	1.51862
Location1	1.18115	0.391235	419	1102	1.52087
Location1	4.55103	0.0231934	420	1103	1.52312
Location1	3.23145	0.183105	421	1104	1.52536
Location1	4.85083	0.128235	422	1105	1.5276
Location1	1.83252	0.470856	423	1106	1.52984
Location1	2.16687	0.199829	424	1108	1.53069
Location1	1.42114	0.579193	425	1109	1.53291
Location1	3.35413	0.0776672	426	1111	1.53375
Location1	1.72632	0.176941	427	1112	1.53597
Location1	4.01416	0.0519409	428	1125	1.52178
Location1	1.93542	0.502747	429	1132	1.5159
Location1	1.07935	0.733032	430	1133	1.51809
Location1	3.36987	0.139679	431	1134	1.52028
Location1	4.81519	0.204132	432	1136	1.52113
Location1	2.23718	0.278046	433	1147	1.51003
Location1	1.36169	0.127716	434	1148	1.5122
Location1	1.80542	0.0971985	435	1149	1.51436
Location1	4.20776	0.230103	436	1155	1.50996
Location1	1.33167	0.443665	437	1157	1.5108
Location1	1.63684	0.148071	438	1158	1.51295
Location1	1.66028	0.367279	439	1162	1.51119
Location1	1.42273	0.47403	440	1163	1.51333
Location1	2.40063	0.366089	441	1165	1.51416
Location1	2.40967	0.288757	442	1166	1.5163
Location1	2.47314	0.333466	443	1168	1.51712
Location1	2.65674	0.212585	444	1170	1.51795
Location1	2.94495	0.0202332	445	1172	1.51877
Location1	4.98022	0.169739	446	1173	1.52089
Location1	2.43738	0.115723	447	1174	1.523
Location1	1.78137	0.515594	448	1177	1.52251
Location1	1.45288	0.634277	449	1180	1.52203
Location1	1.95215	0.474487	450	1181	1.52413
Location1	2.90747	0.269501	451	1182	1.52623
Location1	2.18408	0.0482178	452	1184	1.52703
Location1	4.32764	0.0177307	453	1185	1.52911
Location1	2.65344	0.179565	454	1187	1.52991
Location1	1.25769	0.427216	455	1191	1.52813
Location1	2.31079	0.233215	456	1194	1.52764
Location1	2.17163	0.388458	457	1197	1.52715
Location1	2.05859	0.0201111	458	1198	1.52922
Location1	1.59399	0.57486	459	1201	1.52873
Location1	2.80029	0.218445	460	1202	1.53078
Location1	2.26721	0.351501	461	1204	1.53156
Location1	1.83813	0.435974	462	1207	1.53107
Location1	1.68726	0.162323	463	1209	1.53184
Location1	1.85645	0.0567932	464	1211	1.53262
Location1	3.39612	0.105347	465	1213	1.53339
Location1	4.89514	0.0163879	466	1214	1.53542
Location1	1.0592	0.931488	467	1215	1.53745
Location1	1.29651	0.582855	468	1216	1.53947
Location1	4.32178	0.215057	469	1222	1.53519
Location1	1.43652	0.0317688	470	1226	1.53344
Location1	1.73926	0.331482	471	1227	1.53545
Location1	4.07434	0.0154114	472	1230	1.53496
Location1	1.54358	0.268494	473	1232	1.53571
Location1	2.10852	0.139862	474	1234	1.53647
Location1	2.87769	0.314911	475	1235	1.53846
Location1	1.05554	0.497375	476	1236	1.54045
Location1	3.33276	0.0933838	477	1245	1.53253
Location1	3.87854	0.0555115	478	1246	1.53451
Location1	4.87378	0.000671387	479	1250	1.5328
Location1	1.61902	0.598541	480	1252	1.53355
Location1	3.84546	0.0574646	481	1253	1.53551
Location1	2.65686	0.312653	482	1254	1.53748
Location1	3.53784	0.0948181	483	1257	1.53699
Location1	1.47742	0.22757	484	1259	1.53773
Location1	3.8479	0.0245361	485	1260	1.53968
Location1	1.72168	0	486	1264	1.53797
Location1	4.45959	0.14444	487	1265	1.53992
Location1	1.23218	0.507721	488	1270	1.53701
Location1	2.44641	0.338928	489	1272	1.53774
Location1	3.08337	0.197357	490	1273	1.53967
Location1	1.08118	0.122437	491	1276	1.53918
Location1	4.95728	0.0420227	492	1277	1.54111
Location1	3.90442	0.163391	493	1281	1.53942
Location1	1.19373	0.346924	494	1282	1.54134
Location1	2.82971	0.00787354	495	1283	1.54326
Location1	3.08191	0.204315	496	1289	1.53918
Location1	4.23767	0.0243225	497	1294	1.53632
Location1	4.59839	0.191925	498	1295	1.53822
Location1	4.25049	0.205872	499	1298	1.53775
Location1	2.39197	0.349274	500	1301	1.53728
Location1	3.25793	0.256531	501	1303	1.53799
Location1	3.05066	0.0183411	502	1304	1.53988
Location1	2.46411	0.167694	503	1305	1.54176
Location1	1.18469	0.27597	504	1308	1.54128
Location1	1.46497	0.0548096	505	1309	1.54316
Location1	1.86377	0.23703	506	1310	1.54504
Location1	1.80774	0.298431	507	1313	1.54455
Location1	1.60144	0.41922	508	1318	1.54173
Location1	2.78564	0.170715	509	1321	1.54126
Location1	1.70898	0.290131	510	1327	1.5373
Location1	3.27734	0.0554199	511	1328	1.53916
Location1	4.54443	0.076355	512	1332	1.53754
Location1	1.06006	0.0279541	513	1338	1.53363
Location1	2.62341	0.342255	514	1340	1.53433
Location1	3.38806	0.130493	515	1344	1.53274
Location1	1.14209	0.836731	516	1345	1.53457
Location1	4.41724	0.0666504	517	1348	1.53412
Location1	2.72656	0.0415039	518	1350	1.53481
Location1	2.61719	0.287445	519	1352	1.5355
Location1	3.85547	0.152618	520	1355	1.53506
Location1	2.46509	0.00585938	521	1359	1.53348
Location1	1.21948	0.726959	522	1361	1.53417
Location1	1.1449	0.363708	523	1362	1.53598
Location1	2.67847	0.224243	524	1363	1.53778
Location1	1.52466	0.234467	525	1364	1.53959
Location1	3.48694	0.156372	526	1366	1.54026
Location1	1.21729	0.301727	527	1367	1.54206
Location1	4.58179	0.12735	528	1368	1.54386
Location1	4.98364	0.0289307	529	1370	1.54453
Location1	1.53003	0.221649	530	1372	1.54519
Location1	1.91125	0.186951	531	1373	1.54698
Location1	2.92578	0.267212	532	1374	1.54876
Location1	4.79028	0.142487	533	1378	1.54717
Location1	3.63342	0.00485229	534	1380	1.54783
Location1	4.46436	0.09729	535	1381	1.5496
Location1	3.39343	0.205475	536	1383	1.55025
Location1	1.96741	0.183838	537	1386	1.54978
Location1	4.31812	0.153381	538	1392	1.54598
Location1	1.9104	0.212708	539	1393	1.54774
Location1	1.39392	0.0249329	540	1394	1.5495
Location1	2.8772	0.138397	541	1398	1.54793
Location1	1.27441	0.732697	542	1400	1.54857
Location1	2.24048	0.0133362	543	1405	1.54591
Location1	2.25513	0.242157	544	1406	1.54765
Location1	2.15051	0.200043	545	1407	1.5494
Location1	2.89404	0.307129	546	1410	1.54894
Location1	2.22302	0.332611	547	1416	1.5452
Location1	4.60864	0.0801086	548	1418	1.54584
Location1	2.78027	0.272583	549	1419	1.54757
Location1	1.56396	0.142334	550	1421	1.54821
Location1	1.27893	0.0474854	551	1429	1.54234
Location1	2.23413	0.317902	552	1437	1.53653
Location1	1.1272	0.599182	553	1438	1.53825
Location1	2.18469	0.0314026	554	1441	1.53782
Location1	1.80688	0.363892	555	1446	1.53527
Location1	1.16968	0.145782	556	1447	1.53697
Location1	1.06433	0.572571	557	1448	1.53867
Location1	1.95532	0.200348	558	1451	1.53825
Location1	4.94971	0.0542908	559	1452	1.53994
Location1	3.96301	0.00610352	560	1453	1.54164
Location1	4.00769	0.187897	561	1465	1.53174
Location1	2.89478	0.160828	562	1466	1.53342
Location1	2.38562	0.242401	563	1468	1.53406
Location1	1.08752	0.704224	564	1469	1.53574
Location1	3.50598	0.200378	565	1474	1.53324
Location1	4.28723	0.0780029	566	1475	1.53492
Location1	1.5946	0.145386	567	1478	1.53451
Location1	4.78381	0.0413513	568	1481	1.5341
Location1	1.03271	0.302979	569	1483	1.53473
Location1	2.91504	0.0888977	570	1484	1.53639
Location1	1.53052	0.368805	571	1489	1.53392
Location1	4.82141	0.00189209	572	1491	1.53454
Location1	4.07446	0.0361633	573	1492	1.53619
Location1	1.68188	0.536377	574	1493	1.53784
Location1	1.40833	0.702118	575	1504	1.52926
Location1	3.19263	0.108276	576	1510	1.52583
Location1	1.0824	0.890076	577	1511	1.52747
Location1	1.29651	0.260345	578	1513	1.52809
Location1	4.58276	0.15274	579	1515	1.52871
Location1	1.10437	0.289307	580	1520	1.52632
Location1	4.80676	0.178101	581	1525	1.52393
Location1	3.69751	0.23587	582	1531	1.52057
Location1	2.73047	0.32901	583	1532	1.52219
Location1	3.16296	0.12146	584	1539	1.51787
Location1	2.55139	0.0226135	585	1546	1.51358
Location1	1.51428	0.323486	586	1552	1.51031
Location1	2.67688	0.211487	587	1561	1.50416
Location1	1.55151	0.362305	588	1570	1.49809
Location1	1.21326	0.588531	589	1573	1.49777
Location1	2.85059	0.30481	590	1574	1.49936
Location1	1.69385	0.516479	591	1575	1.50095
Location1	3.58704	0.206207	592	1581	1.49779
Location1	1.60425	0.0250244	593	1586	1.49559
Location1	4.54785	0.0621338	594	1587	1.49716
Location1	1.46545	0.126068	595	1588	1.49874
